日付,銘柄名,コード,業種,TOPIXに占める個別銘柄のウエイト,ニューインデックス区分
20250829,人・夢・技術グループ,9248,サービス業,0.0018%,TOPIX Small 2
20250829,シルバーライフ,9262,小売業,0.0005%,TOPIX Small 2
20250829,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,9267,小売業,0.0096%,TOPIX Small 1
20250829,コーア商事ホールディングス,9273,卸売業,0.0017%,TOPIX Small 2
20250829,ＫＰＰグループホールディングス,9274,卸売業,0.0038%,TOPIX Small 1
20250829,ブックオフグループホールディングス,9278,小売業,0.0027%,TOPIX Small 2
20250829,ギフトホールディングス,9279,小売業,0.0042%,TOPIX Small 2
20250829,三菱倉庫,9301,倉庫・運輸関連業,0.0280%,TOPIX Mid400
20250829,三井倉庫ホールディングス,9302,倉庫・運輸関連業,0.0296%,TOPIX Small 1
20250829,住友倉庫,9303,倉庫・運輸関連業,0.0205%,TOPIX Small 1
20250829,澁澤倉庫,9304,倉庫・運輸関連業,0.0047%,TOPIX Small 2
20250829,ヤマタネ,9305,卸売業,0.0058%,TOPIX Small 2
20250829,乾汽船,9308,海運業,0.0047%,TOPIX Small 2
20250829,日本トランスシティ,9310,倉庫・運輸関連業,0.0055%,TOPIX Small 2
20250829,中央倉庫,9319,倉庫・運輸関連業,0.0019%,TOPIX Small 2
20250829,安田倉庫,9324,倉庫・運輸関連業,0.0033%,TOPIX Small 2
20250829,ＮＩＳＳＯホールディングス,9332,サービス業,0.0013%,TOPIX Small 2
20250829,大栄環境,9336,サービス業,0.0173%,TOPIX Small 1
20250829,ＧＥＮＯＶＡ,9341,サービス業,0.0007%,TOPIX Small 2
20250829,日本管財ホールディングス,9347,サービス業,0.0068%,TOPIX Small 2
20250829,上組,9364,倉庫・運輸関連業,0.0444%,TOPIX Mid400
20250829,キユーソー流通システム,9369,倉庫・運輸関連業,0.0044%,TOPIX Small 2
20250829,エーアイテイー,9381,倉庫・運輸関連業,0.0027%,TOPIX Small 2
20250829,日本コンセプト,9386,倉庫・運輸関連業,0.0011%,TOPIX Small 2
20250829,ＴＢＳホールディングス,9401,情報・通信業,0.0615%,TOPIX Mid400
20250829,日本テレビホールディングス,9404,情報・通信業,0.0789%,TOPIX Mid400
20250829,朝日放送グループホールディングス,9405,情報・通信業,0.0021%,TOPIX Small 2
20250829,テレビ朝日ホールディングス,9409,情報・通信業,0.0173%,TOPIX Small 1
20250829,スカパーＪＳＡＴホールディングス,9412,情報・通信業,0.0251%,TOPIX Small 1
20250829,テレビ東京ホールディングス,9413,情報・通信業,0.0064%,TOPIX Small 1
20250829,ビジョン,9416,情報・通信業,0.0060%,TOPIX Small 1
20250829,Ｕ－ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,9418,情報・通信業,0.0161%,TOPIX Small 1
20250829,日本通信,9424,情報・通信業,0.0029%,TOPIX Small 1
20250829,ＮＴＴ,9432,情報・通信業,1.0655%,TOPIX Core30
20250829,ＫＤＤＩ,9433,情報・通信業,0.8241%,TOPIX Core30
20250829,ソフトバンク,9434,情報・通信業,0.8422%,TOPIX Core30
20250829,光通信,9435,情報・通信業,0.1045%,TOPIX Mid400
20250829,エムティーアイ,9438,情報・通信業,0.0012%,TOPIX Small 2
20250829,ＧＭＯインターネットグループ,9449,情報・通信業,0.0294%,TOPIX Mid400
20250829,ファイバーゲート,9450,情報・通信業,0.0006%,TOPIX Small 2
20250829,ＫＡＤＯＫＡＷＡ,9468,情報・通信業,0.0399%,TOPIX Mid400
20250829,学研ホールディングス,9470,情報・通信業,0.0044%,TOPIX Small 1
20250829,ゼンリン,9474,情報・通信業,0.0041%,TOPIX Small 2
20250829,東京電力ホールディングス,9501,電気・ガス業,0.1456%,TOPIX Mid400
20250829,中部電力,9502,電気・ガス業,0.1719%,TOPIX Mid400
20250829,関西電力,9503,電気・ガス業,0.2300%,TOPIX Mid400
20250829,中国電力,9504,電気・ガス業,0.0353%,TOPIX Mid400
20250829,北陸電力,9505,電気・ガス業,0.0212%,TOPIX Mid400
20250829,東北電力,9506,電気・ガス業,0.0687%,TOPIX Mid400
20250829,四国電力,9507,電気・ガス業,0.0296%,TOPIX Mid400
20250829,九州電力,9508,電気・ガス業,0.0823%,TOPIX Mid400
20250829,北海道電力,9509,電気・ガス業,0.0280%,TOPIX Mid400
20250829,沖縄電力,9511,電気・ガス業,0.0058%,TOPIX Small 1
20250829,電源開発,9513,電気・ガス業,0.0485%,TOPIX Mid400
20250829,エフオン,9514,電気・ガス業,0.0007%,TOPIX Small 2
20250829,イーレックス,9517,電気・ガス業,0.0032%,TOPIX Small 2
20250829,レノバ,9519,電気・ガス業,0.0054%,TOPIX Small 1
20250829,東京瓦斯,9531,電気・ガス業,0.2329%,TOPIX Mid400
20250829,大阪瓦斯,9532,電気・ガス業,0.1861%,TOPIX Mid400
20250829,東邦瓦斯,9533,電気・ガス業,0.0377%,TOPIX Mid400
20250829,北海道瓦斯,9534,電気・ガス業,0.0047%,TOPIX Small 2
20250829,広島ガス,9535,電気・ガス業,0.0019%,TOPIX Small 2
20250829,西部ガスホールディングス,9536,電気・ガス業,0.0047%,TOPIX Small 2
20250829,静岡ガス,9543,電気・ガス業,0.0059%,TOPIX Small 1
20250829,メタウォーター,9551,電気・ガス業,0.0091%,TOPIX Small 1
20250829,Ｍ＆Ａ総研ホールディングス,9552,サービス業,0.0042%,TOPIX Small 1
20250829,アイネット,9600,情報・通信業,0.0023%,TOPIX Small 2
20250829,松竹,9601,情報・通信業,0.0187%,TOPIX Small 1
20250829,東宝,9602,情報・通信業,0.1271%,TOPIX Mid400
20250829,エイチ・アイ・エス,9603,サービス業,0.0102%,TOPIX Small 1
20250829,東映,9605,情報・通信業,0.0193%,TOPIX Small 1
20250829,ラックランド,9612,サービス業,0.0014%,TOPIX Small 2
20250829,ＮＴＴデータグループ,9613,情報・通信業,0.2378%,TOPIX Mid400
20250829,共立メンテナンス,9616,サービス業,0.0252%,TOPIX Mid400
20250829,イチネンホールディングス,9619,サービス業,0.0040%,TOPIX Small 2
20250829,建設技術研究所,9621,サービス業,0.0072%,TOPIX Small 2
20250829,スペース,9622,サービス業,0.0023%,TOPIX Small 2
20250829,アインホールディングス,9627,小売業,0.0149%,TOPIX Mid400
20250829,燦ホールディングス,9628,サービス業,0.0029%,TOPIX Small 2
20250829,ピー・シー・エー,9629,情報・通信業,0.0030%,TOPIX Small 2
20250829,スバル興業,9632,サービス業,0.0032%,TOPIX Small 2
20250829,タナベコンサルティンググループ,9644,サービス業,0.0014%,TOPIX Small 2
20250829,ビジネスブレイン太田昭和,9658,情報・通信業,0.0028%,TOPIX Small 2
20250829,ナガワ,9663,サービス業,0.0041%,TOPIX Small 1
20250829,東京都競馬,9672,サービス業,0.0092%,TOPIX Small 1
20250829,カナモト,9678,サービス業,0.0117%,TOPIX Small 1
20250829,ＤＴＳ,9682,情報・通信業,0.0204%,TOPIX Small 1
20250829,スクウェア・エニックス・ホールディングス,9684,情報・通信業,0.1171%,TOPIX Mid400
20250829,シーイーシー,9692,情報・通信業,0.0065%,TOPIX Small 1
20250829,カプコン,9697,情報・通信業,0.1830%,TOPIX Mid400
20250829,ニシオホールディングス,9699,サービス業,0.0082%,TOPIX Small 1
20250829,アイ・エス・ビー,9702,情報・通信業,0.0018%,TOPIX Small 2
20250829,日本空港ビルデング,9706,不動産業,0.0406%,TOPIX Mid400
20250829,トランス・コスモス,9715,サービス業,0.0108%,TOPIX Small 1
20250829,乃村工藝社,9716,サービス業,0.0107%,TOPIX Small 1
20250829,ＳＣＳＫ,9719,情報・通信業,0.0884%,TOPIX Mid400
20250829,藤田観光,9722,サービス業,0.0111%,TOPIX Small 1
20250829,ＫＮＴ－ＣＴホールディングス,9726,サービス業,0.0021%,TOPIX Small 2
20250829,トーカイ,9729,サービス業,0.0045%,TOPIX Small 2
20250829,セコム,9735,サービス業,0.2615%,TOPIX Large70
20250829,ＮＳＷ,9739,情報・通信業,0.0027%,TOPIX Small 2
20250829,セントラル警備保障,9740,サービス業,0.0032%,TOPIX Small 2
20250829,アイネス,9742,情報・通信業,0.0032%,TOPIX Small 2
20250829,丹青社,9743,サービス業,0.0069%,TOPIX Small 1
20250829,メイテックグループホールディングス,9744,サービス業,0.0284%,TOPIX Mid400
20250829,ＴＫＣ,9746,情報・通信業,0.0159%,TOPIX Small 1
20250829,応用地質,9755,サービス業,0.0063%,TOPIX Small 2
20250829,船井総研ホールディングス,9757,サービス業,0.0119%,TOPIX Small 1
20250829,ＮＳＤ,9759,情報・通信業,0.0294%,TOPIX Mid400
20250829,コナミグループ,9766,情報・通信業,0.1929%,TOPIX Mid400
20250829,学究社,9769,サービス業,0.0022%,TOPIX Small 2
20250829,ナック,9788,サービス業,0.0013%,TOPIX Small 2
20250829,福井コンピュータホールディングス,9790,情報・通信業,0.0053%,TOPIX Small 1
20250829,ダイセキ,9793,サービス業,0.0203%,TOPIX Small 1
20250829,ステップ,9795,サービス業,0.0020%,TOPIX Small 2
20250829,泉州電業,9824,卸売業,0.0070%,TOPIX Small 1
20250829,Ｇｅｎｋｉ　Ｇｌｏｂａｌ　Ｄｉｎｉｎｇ　Ｃｏｎｃｅｐｔｓ,9828,小売業,0.0047%,TOPIX Small 1
20250829,トラスコ中山,9830,卸売業,0.0124%,TOPIX Small 1
20250829,ヤマダホールディングス,9831,小売業,0.0347%,TOPIX Mid400
20250829,オートバックスセブン,9832,卸売業,0.0132%,TOPIX Small 1
20250829,モリト,9837,卸売業,0.0030%,TOPIX Small 2
20250829,アークランズ,9842,小売業,0.0131%,TOPIX Small 1
20250829,ニトリホールディングス,9843,小売業,0.1197%,TOPIX Large70
20250829,グルメ杵屋,9850,小売業,0.0020%,TOPIX Small 2
20250829,ケーユーホールディングス,9856,小売業,0.0017%,TOPIX Small 2
20250829,吉野家ホールディングス,9861,小売業,0.0302%,TOPIX Mid400
20250829,加藤産業,9869,卸売業,0.0173%,TOPIX Small 1
20250829,イノテック,9880,電気機器,0.0025%,TOPIX Small 2
20250829,イエローハット,9882,卸売業,0.0127%,TOPIX Small 1
20250829,松屋フーズホールディングス,9887,小売業,0.0080%,TOPIX Small 2
20250829,ＪＢＣＣホールディングス,9889,情報・通信業,0.0084%,TOPIX Small 1
20250829,ＪＫホールディングス,9896,卸売業,0.0023%,TOPIX Small 2
20250829,サガミホールディングス,9900,小売業,0.0074%,TOPIX Small 2
20250829,日伝,9902,卸売業,0.0038%,TOPIX Small 2
20250829,ミロク情報サービス,9928,情報・通信業,0.0036%,TOPIX Small 2
20250829,杉本商事,9932,卸売業,0.0039%,TOPIX Small 2
20250829,因幡電機産業,9934,卸売業,0.0284%,TOPIX Mid400
20250829,王将フードサービス,9936,小売業,0.0169%,TOPIX Small 1
20250829,ミニストップ,9946,小売業,0.0040%,TOPIX Small 2
20250829,アークス,9948,小売業,0.0123%,TOPIX Small 1
20250829,バローホールディングス,9956,小売業,0.0130%,TOPIX Small 1
20250829,東テク,9960,卸売業,0.0078%,TOPIX Small 2
20250829,ミスミグループ本社,9962,卸売業,0.0828%,TOPIX Mid400
20250829,ベルク,9974,小売業,0.0089%,TOPIX Small 1
20250829,大庄,9979,小売業,0.0019%,TOPIX Small 2
20250829,ファーストリテイリング,9983,小売業,0.7614%,TOPIX Core30
20250829,ソフトバンクグループ,9984,情報・通信業,1.8408%,TOPIX Core30
20250829,スズケン,9987,卸売業,0.0433%,TOPIX Mid400
20250829,サンドラッグ,9989,小売業,0.0379%,TOPIX Mid400
20250829,サックスバー　ホールディングス,9990,小売業,0.0018%,TOPIX Small 2
20250829,ジェコス,9991,卸売業,0.0020%,TOPIX Small 2
20250829,ベルーナ,9997,小売業,0.0059%,TOPIX Small 1
（注1）ニューインデックス区分欄には、「TOPIX Core30」、「TOPIX Large70」、「TOPIX Mid400」、「TOPIX Small 1」、「TOPIX Small 2」のいずれかを記載します。,,,,,
　　　それぞれの記載は、以下の指数に組入れられていることを表します。,,,,,
　　　・TOPIX Core30  … TOPIX Core30、 TOPIX 100、 TOPIX 500、 TOPIX 1000,,,,,
　　　・TOPIX Large70 … TOPIX Large70、TOPIX 100、 TOPIX 500、 TOPIX 1000,,,,,
　　　・TOPIX Mid400  … TOPIX Mid400、 TOPIX 500、 TOPIX 1000,,,,,
　　　・TOPIX Small 1 … TOPIX Small、TOPIX Small 500、 TOPIX 1000,,,,,
　　　・TOPIX Small 2 … TOPIX Small (非TOPIX 1000),,,,,
,,,,,
お問い合わせ先,,,,,
株式会社ＪＰＸ総研　インデックスビジネス部　index@jpx.co.jp,,,,,
,,,,,
【免責事項】,,,,,
・本資料の一切の権利は、株式会社ＪＰＸ総研又は株式会社ＪＰＸ総研の関連会社（以下「JPX」という。）に属しており、いかなる目的を問わず、無断複製・転載を禁じます。,,,,,
・JPXが算出する株価指数の指数値及び商標は、JPXの知的財産であり、JPXが算出する株価指数に関するすべての権利はJPXが所有しています。,,,,,
　このため、JPXが算出する株価指数を使用して、ファンドやリンク債などの金融商品を組成、売り出す場合（相対契約によるオプション、スワップ、ワラントなどのデリバティブ取引の対象にする場合を含みます。）など、,,,,,
　JPXが算出する株価指数を商業的に利用する場合には、JPXとのライセンス契約が必要となります。,,,,,
・本資料は、予告なく変更される場合があります。また、本資料に掲載されている情報の作成には万全を期していますが、当該情報の完全性を保証するものではありません。,,,,,
・当社は、本資料及び本資料から得た情報を利用したことにより発生するいかなる費用又は損害等の一切について責任を負いません。,,,,,
